                  Name,  ZoneName,Clock.Today,Wheat.Zadok.Stage,Wheat.Phenology.CurrentStageName,Wheat.AboveGround.Wt,Wheat.AboveGround.N,Wheat.Grain.Yield,Wheat.Grain.Protein,Wheat.Grain.Size,Wheat.Grain.GrainNo,Wheat.Grain.Wt,Wheat.Grain.N,Wheat.Total.Wt,Wheat.EP,wheat.SWStress.Photo,SWTotal,NO3Total,Irrigation.IrrigationApplied,Fertiliser.NitrogenApplied,Manager_P.Script.This_field_no,Manager_P.Script.Patch_area,Soil.SoilWater.Drainage
MultiPaddockSimulation,Patch_1744, 1998-07-18,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,603.323,  20.244,                       0.200,                     0.000,                         4.000,                     77.000,                  2.053
MultiPaddockSimulation,Patch_1744, 1998-07-19,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,600.380,  20.180,                       0.000,                     0.000,                         4.000,                     77.000,                  2.000
MultiPaddockSimulation,Patch_1744, 1998-07-20,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,597.777,  20.114,                       0.000,                     0.000,                         4.000,                     77.000,                  1.918
MultiPaddockSimulation,Patch_1744, 1998-07-21,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,594.789,  20.034,                       0.000,                     0.000,                         4.000,                     77.000,                  1.812
MultiPaddockSimulation,Patch_1744, 1998-07-22,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,592.346,  19.915,                       0.000,                     0.000,                         4.000,                     77.000,                  1.687
MultiPaddockSimulation,Patch_1744, 1998-07-23,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,589.108,  19.814,                       0.000,                     0.000,                         4.000,                     77.000,                  1.551
MultiPaddockSimulation,Patch_1744, 1998-07-24,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,586.590,  19.769,                       0.000,                     0.000,                         4.000,                     77.000,                  1.409
MultiPaddockSimulation,Patch_1744, 1998-07-25,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,583.860,  19.729,                       0.000,                     0.000,                         4.000,                     77.000,                  1.265
MultiPaddockSimulation,Patch_1744, 1998-07-26,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,581.657,  19.693,                       0.000,                     0.000,                         4.000,                     77.000,                  1.123
MultiPaddockSimulation,Patch_1744, 1998-07-27,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,579.525,  19.660,                       0.000,                     0.000,                         4.000,                     77.000,                  0.987
MultiPaddockSimulation,Patch_1744, 1998-07-28,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,577.248,  19.625,                       0.000,                     0.000,                         4.000,                     77.000,                  0.860
MultiPaddockSimulation,Patch_1744, 1998-07-29,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,575.322,  19.593,                       0.000,                     0.000,                         4.000,                     77.000,                  0.742
MultiPaddockSimulation,Patch_1744, 1998-07-30,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,573.023,  19.563,                       0.000,                     0.000,                         4.000,                     77.000,                  0.635
MultiPaddockSimulation,Patch_1744, 1998-07-31,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,570.772,  19.537,                       0.000,                     0.000,                         4.000,                     77.000,                  0.539
MultiPaddockSimulation,Patch_1744, 1998-08-01,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,568.929,  19.513,                       0.000,                     0.000,                         4.000,                     77.000,                  0.454
MultiPaddockSimulation,Patch_1744, 1998-08-02,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,570.836,  19.489,                       3.200,                     0.000,                         4.000,                     77.000,                  0.380
MultiPaddockSimulation,Patch_1744, 1998-08-03,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,568.983,  19.469,                       0.000,                     0.000,                         4.000,                     77.000,                  0.316
MultiPaddockSimulation,Patch_1744, 1998-08-04,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,567.317,  19.451,                       0.000,                     0.000,                         4.000,                     77.000,                  0.261
MultiPaddockSimulation,Patch_1744, 1998-08-05,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,566.469,  19.436,                       0.000,                     0.000,                         4.000,                     77.000,                  0.214
MultiPaddockSimulation,Patch_1744, 1998-08-06,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,567.337,  19.423,                       2.000,                     0.000,                         4.000,                     77.000,                  0.175
MultiPaddockSimulation,Patch_1744, 1998-08-07,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,565.538,  19.410,                       0.000,                     0.000,                         4.000,                     77.000,                  0.142
MultiPaddockSimulation,Patch_1744, 1998-08-08,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,564.826,  19.398,                       0.200,                     0.000,                         4.000,                     77.000,                  0.115
MultiPaddockSimulation,Patch_1744, 1998-08-09,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,564.154,  19.385,                       0.000,                     0.000,                         4.000,                     77.000,                  0.093
MultiPaddockSimulation,Patch_1744, 1998-08-10,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,570.151,  19.375,                       6.600,                     0.000,                         4.000,                     77.000,                  0.074
MultiPaddockSimulation,Patch_1744, 1998-08-11,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,569.206,  19.341,                       0.200,                     0.000,                         4.000,                     77.000,                  0.059
MultiPaddockSimulation,Patch_1744, 1998-08-12,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,569.265,  19.314,                       0.800,                     0.000,                         4.000,                     77.000,                  0.047
MultiPaddockSimulation,Patch_1744, 1998-08-13,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,567.531,  19.281,                       0.000,                     0.000,                         4.000,                     77.000,                  0.037
MultiPaddockSimulation,Patch_1744, 1998-08-14,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,566.553,  19.262,                       0.000,                     0.000,                         4.000,                     77.000,                  0.029
MultiPaddockSimulation,Patch_1744, 1998-08-15,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,569.193,  19.235,                       4.500,                     0.000,                         4.000,                     77.000,                  0.023
MultiPaddockSimulation,Patch_1744, 1998-08-16,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,567.204,  19.200,                       0.000,                     0.000,                         4.000,                     77.000,                  0.018
MultiPaddockSimulation,Patch_1744, 1998-08-17,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,566.351,  19.173,                       1.000,                     0.000,                         4.000,                     77.000,                  0.014
MultiPaddockSimulation,Patch_1744, 1998-08-18,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,565.361,  19.137,                       0.000,                     0.000,                         4.000,                     77.000,                  0.011
MultiPaddockSimulation,Patch_1744, 1998-08-19,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,564.746,  19.123,                       0.000,                     0.000,                         4.000,                     77.000,                  0.009
MultiPaddockSimulation,Patch_1744, 1998-08-20,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,566.110,  19.112,                       2.400,                     0.000,                         4.000,                     77.000,                  0.007
MultiPaddockSimulation,Patch_1744, 1998-08-21,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,564.270,  19.087,                       0.000,                     0.000,                         4.000,                     77.000,                  0.005
MultiPaddockSimulation,Patch_1744, 1998-08-22,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,563.689,  19.072,                       0.000,                     0.000,                         4.000,                     77.000,                  0.004
MultiPaddockSimulation,Patch_1744, 1998-08-23,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,563.124,  19.030,                       0.000,                     0.000,                         4.000,                     77.000,                  0.003
MultiPaddockSimulation,Patch_1744, 1998-08-24,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,562.574,  18.968,                       0.000,                     0.000,                         4.000,                     77.000,                  0.002
MultiPaddockSimulation,Patch_1744, 1998-08-25,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,566.963,  18.923,                       4.900,                     0.000,                         4.000,                     77.000,                  0.002
MultiPaddockSimulation,Patch_1744, 1998-08-26,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,583.421,  18.893,                      16.600,                     0.000,                         4.000,                     77.000,                  0.001
MultiPaddockSimulation,Patch_1744, 1998-08-27,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,582.549,  18.853,                       0.000,                     0.000,                         4.000,                     77.000,                  0.001
MultiPaddockSimulation,Patch_1744, 1998-08-28,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,582.074,  18.824,                       0.300,                     0.000,                         4.000,                     77.000,                  0.001
MultiPaddockSimulation,Patch_1744, 1998-08-29,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,583.947,  18.786,                       3.000,                     0.000,                         4.000,                     77.000,                  0.001
MultiPaddockSimulation,Patch_1744, 1998-08-30,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,581.729,  18.776,                       0.000,                     0.000,                         4.000,                     77.000,                  0.000
MultiPaddockSimulation,Patch_1744, 1998-08-31,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,579.479,  18.773,                       0.000,                     0.000,                         4.000,                     77.000,                  0.000
MultiPaddockSimulation,Patch_1744, 1998-09-01,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,577.705,  68.769,                       0.000,                    50.000,                         4.000,                     77.000,                  0.000
MultiPaddockSimulation,Patch_1744, 1998-09-02,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,579.149,  68.745,                       3.500,                     0.000,                         4.000,                     77.000,                  0.000
MultiPaddockSimulation,Patch_1744, 1998-09-03,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,586.678,  68.729,                       8.200,                     0.000,                         4.000,                     77.000,                  0.000
MultiPaddockSimulation,Patch_1744, 1998-09-04,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,590.341,  68.700,                       5.000,                     0.000,                         4.000,                     77.000,                  0.000
MultiPaddockSimulation,Patch_1744, 1998-09-05,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,587.833,  68.682,                       0.000,                     0.000,                         4.000,                     77.000,                  0.001
MultiPaddockSimulation,Patch_1744, 1998-09-06,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,587.038,  68.642,                       1.500,                     0.000,                         4.000,                     77.000,                  0.003
MultiPaddockSimulation,Patch_1744, 1998-09-07,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,585.576,  68.603,                       0.000,                     0.000,                         4.000,                     77.000,                  0.007
MultiPaddockSimulation,Patch_1744, 1998-09-08,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,582.689,  68.580,                       0.000,                     0.000,                         4.000,                     77.000,                  0.013
MultiPaddockSimulation,Patch_1744, 1998-09-09,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,580.018,  68.577,                       0.000,                     0.000,                         4.000,                     77.000,                  0.020
MultiPaddockSimulation,Patch_1744, 1998-09-10,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,577.877,  68.570,                       0.000,                     0.000,                         4.000,                     77.000,                  0.028
MultiPaddockSimulation,Patch_1744, 1998-09-11,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,576.885,  68.567,                       0.000,                     0.000,                         4.000,                     77.000,                  0.036
MultiPaddockSimulation,Patch_1744, 1998-09-12,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,575.863,  68.564,                       0.000,                     0.000,                         4.000,                     77.000,                  0.043
MultiPaddockSimulation,Patch_1744, 1998-09-13,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,574.955,  68.561,                       0.000,                     0.000,                         4.000,                     77.000,                  0.049
MultiPaddockSimulation,Patch_1744, 1998-09-14,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,573.904,  68.558,                       0.000,                     0.000,                         4.000,                     77.000,                  0.052
MultiPaddockSimulation,Patch_1744, 1998-09-15,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,573.102,  68.555,                       0.000,                     0.000,                         4.000,                     77.000,                  0.054
MultiPaddockSimulation,Patch_1744, 1998-09-16,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,572.423,  68.552,                       0.000,                     0.000,                         4.000,                     77.000,                  0.054
MultiPaddockSimulation,Patch_1744, 1998-09-17,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,571.965,  68.548,                       0.000,                     0.000,                         4.000,                     77.000,                  0.053
MultiPaddockSimulation,Patch_1744, 1998-09-18,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,571.202,  68.546,                       0.000,                     0.000,                         4.000,                     77.000,                  0.050
MultiPaddockSimulation,Patch_1744, 1998-09-19,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,570.384,  68.544,                       0.000,                     0.000,                         4.000,                     77.000,                  0.047
MultiPaddockSimulation,Patch_1744, 1998-09-20,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,570.527,  68.543,                       0.800,                     0.000,                         4.000,                     77.000,                  0.043
MultiPaddockSimulation,Patch_1744, 1998-09-21,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,569.841,  68.541,                       0.000,                     0.000,                         4.000,                     77.000,                  0.039
MultiPaddockSimulation,Patch_1744, 1998-09-22,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,569.191,  68.541,                       0.000,                     0.000,                         4.000,                     77.000,                  0.034
MultiPaddockSimulation,Patch_1744, 1998-09-23,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,568.622,  68.542,                       0.000,                     0.000,                         4.000,                     77.000,                  0.030
MultiPaddockSimulation,Patch_1744, 1998-09-24,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,568.425,  68.542,                       0.000,                     0.000,                         4.000,                     77.000,                  0.026
MultiPaddockSimulation,Patch_1744, 1998-09-25,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,568.524,  68.543,                       0.300,                     0.000,                         4.000,                     77.000,                  0.022
MultiPaddockSimulation,Patch_1744, 1998-09-26,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,568.424,  68.543,                       0.000,                     0.000,                         4.000,                     77.000,                  0.019
MultiPaddockSimulation,Patch_1744, 1998-09-27,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,568.133,  68.544,                       0.000,                     0.000,                         4.000,                     77.000,                  0.016
MultiPaddockSimulation,Patch_1744, 1998-09-28,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,567.507,  68.545,                       0.000,                     0.000,                         4.000,                     77.000,                  0.013
MultiPaddockSimulation,Patch_1744, 1998-09-29,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,566.778,  68.547,                       0.000,                     0.000,                         4.000,                     77.000,                  0.011
MultiPaddockSimulation,Patch_1744, 1998-09-30,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,566.105,  68.550,                       0.000,                     0.000,                         4.000,                     77.000,                  0.009
MultiPaddockSimulation,Patch_1744, 1998-10-01,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,568.234,  68.555,                       2.700,                     0.000,                         4.000,                     77.000,                  0.007
MultiPaddockSimulation,Patch_1744, 1998-10-02,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,582.732,  68.507,                      14.600,                     0.000,                         4.000,                     77.000,                  0.006
MultiPaddockSimulation,Patch_1744, 1998-10-03,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,582.288,  68.487,                       0.200,                     0.000,                         4.000,                     77.000,                  0.005
MultiPaddockSimulation,Patch_1744, 1998-10-04,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,581.763,  68.431,                       0.200,                     0.000,                         4.000,                     77.000,                  0.004
MultiPaddockSimulation,Patch_1744, 1998-10-05,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,599.637,  68.287,                      18.400,                     0.000,                         4.000,                     77.000,                  0.005
MultiPaddockSimulation,Patch_1744, 1998-10-06,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,598.965,  68.211,                       0.000,                     0.000,                         4.000,                     77.000,                  0.013
MultiPaddockSimulation,Patch_1744, 1998-10-07,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,598.627,  68.109,                       0.000,                     0.000,                         4.000,                     77.000,                  0.033
MultiPaddockSimulation,Patch_1744, 1998-10-08,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,597.962,  67.928,                       0.000,                     0.000,                         4.000,                     77.000,                  0.067
MultiPaddockSimulation,Patch_1744, 1998-10-09,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,597.562,  67.904,                       0.000,                     0.000,                         4.000,                     77.000,                  0.117
MultiPaddockSimulation,Patch_1744, 1998-10-10,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,611.879,  67.780,                      15.000,                     0.000,                         4.000,                     77.000,                  0.184
